[(1, 11), (2, 31), (3, 22)]
[(1, 8), (2, 52), (3, 4)]
[(1, 17), (2, 12), (3, 35)]
[(1, 17), (2, 16), (3, 31)]
[(1, 40), (2, 16), (3, 8)]
[(1, 48), (2, 4), (3, 12)]
[(1, 22), (2, 35), (3, 7)]
[(1, 36), (2, 18), (3, 10)]
[(1, 24), (2, 35), (3, 5)]
[(1, 2), (2, 60), (3, 2)]
[(1, 27), (2, 12), (3, 25)]
[(1, 38), (2, 3), (3, 23)]
[(1, 6), (2, 3), (3, 55)]
[(1, 40), (2, 5), (3, 19)]
[(1, 3), (2, 58), (3, 3)]
[(1, 10), (2, 17), (3, 37)]
[(1, 32), (2, 13), (3, 19)]
[(1, 13), (2, 16), (3, 35)]
[(1, 28), (2, 8), (3, 28)]
[(1, 15), (2, 16), (3, 33)]
[(1, 48), (2, 5), (3, 11)]
[(1, 28), (2, 4), (3, 32)]
[(1, 30), (2, 8), (3, 26)]
[(1, 13), (2, 8), (3, 43)]
[(1, 53), (2, 3), (3, 8)]
[(1, 21), (2, 22), (3, 21)]
[(1, 32), (2, 7), (3, 25)]
[(1, 26), (2, 26), (3, 12)]
[(1, 31), (2, 23), (3, 10)]
[(1, 2), (2, 52), (3, 10)]
[(1, 33), (2, 5), (3, 26)]
[(1, 12), (2, 50), (3, 2)]
[(1, 6), (2, 30), (3, 28)]
[(1, 23), (2, 38), (3, 3)]
[(1, 46), (2, 13), (3, 5)]
[(1, 23), (2, 2), (3, 39)]
[(1, 7), (2, 7), (3, 50)]
[(1, 53), (2, 8), (3, 3)]
[(1, 36), (2, 16), (3, 12)]
[(1, 19), (2, 9), (3, 36)]
[(1, 26), (2, 13), (3, 25)]
[(1, 25), (2, 11), (3, 28)]
[(1, 11), (2, 34), (3, 19)]
[(1, 5), (2, 7), (3, 52)]
[(1, 33), (2, 16), (3, 15)]
[(1, 39), (2, 19), (3, 6)]
[(1, 21), (2, 25), (3, 18)]
[(1, 2), (2, 14), (3, 48)]
[(1, 22), (2, 23), (3, 19)]
[(1, 14), (2, 36), (3, 14)]
[(1, 12), (2, 15), (3, 37)]
[(1, 14), (2, 15), (3, 35)]
[(1, 57), (2, 3), (3, 4)]
[(1, 53), (2, 5), (3, 6)]
[(1, 3), (2, 18), (3, 43)]
[(1, 42), (2, 4), (3, 18)]
[(1, 24), (2, 10), (3, 30)]
[(1, 13), (2, 27), (3, 24)]
[(1, 6), (2, 17), (3, 41)]
[(1, 24), (2, 18), (3, 22)]
[(1, 13), (2, 17), (3, 34)]
[(1, 18), (2, 3), (3, 43)]
[(1, 4), (2, 46), (3, 14)]
[(1, 24), (2, 15), (3, 25)]
[(1, 35), (2, 8), (3, 21)]
[(1, 13), (2, 41), (3, 10)]
[(1, 40), (2, 15), (3, 9)]
[(1, 9), (2, 27), (3, 28)]
[(1, 9), (2, 40), (3, 15)]
[(1, 4), (2, 2), (3, 58)]
[(1, 29), (2, 25), (3, 10)]
[(1, 46), (2, 5), (3, 13)]
[(1, 11), (2, 4), (3, 49)]
[(1, 31), (2, 7), (3, 26)]
[(1, 35), (2, 5), (3, 24)]
[(1, 5), (2, 55), (3, 4)]
[(1, 17), (2, 35), (3, 12)]
[(1, 26), (2, 10), (3, 28)]
[(1, 52), (2, 5), (3, 7)]
[(1, 15), (2, 6), (3, 43)]
[(1, 12), (2, 20), (3, 32)]
[(1, 18), (2, 16), (3, 30)]
[(1, 23), (2, 4), (3, 37)]
[(1, 3), (2, 24), (3, 37)]
[(1, 11), (2, 9), (3, 44)]
[(1, 9), (2, 35), (3, 20)]
[(1, 29), (2, 29), (3, 6)]
[(1, 7), (2, 32), (3, 25)]
[(1, 43), (2, 16), (3, 5)]
[(1, 6), (2, 38), (3, 20)]
[(1, 38), (2, 9), (3, 17)]
[(1, 17), (2, 29), (3, 18)]
[(1, 22), (2, 39), (3, 3)]
[(1, 42), (2, 9), (3, 13)]
[(1, 52), (2, 6), (3, 6)]
[(1, 24), (2, 30), (3, 10)]
[(1, 14), (2, 8), (3, 42)]
[(1, 33), (2, 11), (3, 20)]
[(1, 17), (2, 37), (3, 10)]
[(1, 33), (2, 26), (3, 5)]
[(1, 8), (2, 32), (3, 24)]
[(1, 3), (2, 9), (3, 52)]
[(1, 28), (2, 34), (3, 2)]
[(1, 21), (2, 11), (3, 32)]
[(1, 13), (2, 18), (3, 33)]
[(1, 12), (2, 14), (3, 38)]
[(1, 117), (2, 56), (3, 33), (4, 50)]
[(1, 89), (2, 33), (3, 49), (4, 85)]
[(1, 68), (2, 10), (3, 118), (4, 60)]
[(1, 11), (2, 166), (3, 29), (4, 50)]
[(1, 9), (2, 10), (3, 25), (4, 212)]
[(1, 120), (2, 24), (3, 65), (4, 47)]
[(1, 4), (2, 109), (3, 25), (4, 118)]
[(1, 56), (2, 17), (3, 140), (4, 43)]
[(1, 118), (2, 37), (3, 37), (4, 64)]
[(1, 8), (2, 9), (3, 145), (4, 94)]
[(1, 159), (2, 30), (3, 60), (4, 7)]
[(1, 128), (2, 46), (3, 23), (4, 59)]
[(1, 87), (2, 12), (3, 66), (4, 91)]
[(1, 105), (2, 27), (3, 96), (4, 28)]
[(1, 130), (2, 3), (3, 88), (4, 35)]
[(1, 83), (2, 78), (3, 88), (4, 7)]
[(1, 36), (2, 84), (3, 30), (4, 106)]
[(1, 36), (2, 72), (3, 99), (4, 49)]
[(1, 22), (2, 170), (3, 60), (4, 4)]
[(1, 92), (2, 4), (3, 80), (4, 80)]
[(1, 24), (2, 48), (3, 148), (4, 36)]
[(1, 108), (2, 134), (3, 6), (4, 8)]
[(1, 93), (2, 49), (3, 36), (4, 78)]
[(1, 71), (2, 13), (3, 83), (4, 89)]
[(1, 167), (2, 43), (3, 19), (4, 27)]
[(1, 28), (2, 56), (3, 155), (4, 17)]
[(1, 13), (2, 61), (3, 109), (4, 73)]
[(1, 115), (2, 19), (3, 25), (4, 97)]
[(1, 81), (2, 27), (3, 102), (4, 46)]
[(1, 121), (2, 15), (3, 2), (4, 118)]
[(1, 49), (2, 57), (3, 9), (4, 141)]
[(1, 141), (2, 15), (3, 55), (4, 45)]
[(1, 3), (2, 65), (3, 107), (4, 81)]
[(1, 112), (2, 26), (3, 115), (4, 3)]
[(1, 88), (2, 90), (3, 73), (4, 5)]
[(1, 134), (2, 3), (3, 84), (4, 35)]
[(1, 22), (2, 196), (3, 16), (4, 22)]
[(1, 27), (2, 58), (3, 51), (4, 120)]
[(1, 16), (2, 84), (3, 21), (4, 135)]
[(1, 184), (2, 49), (3, 6), (4, 17)]
[(1, 76), (2, 124), (3, 43), (4, 13)]
[(1, 29), (2, 83), (3, 80), (4, 64)]
[(1, 62), (2, 106), (3, 54), (4, 34)]
[(1, 104), (2, 8), (3, 96), (4, 48)]
[(1, 38), (2, 11), (3, 47), (4, 160)]
[(1, 39), (2, 54), (3, 36), (4, 127)]
[(1, 161), (2, 11), (3, 45), (4, 39)]
[(1, 18), (2, 17), (3, 69), (4, 152)]
[(1, 49), (2, 72), (3, 111), (4, 24)]
[(1, 151), (2, 43), (3, 30), (4, 32)]
[(1, 21), (2, 21), (3, 77), (4, 137)]
[(1, 51), (2, 21), (3, 90), (4, 94)]
[(1, 9), (2, 53), (3, 49), (4, 145)]
[(1, 183), (2, 14), (3, 55), (4, 4)]
[(1, 72), (2, 89), (3, 25), (4, 70)]
[(1, 22), (2, 94), (3, 64), (4, 76)]
[(1, 19), (2, 72), (3, 102), (4, 63)]
[(1, 10), (2, 64), (3, 65), (4, 117)]
[(1, 131), (2, 6), (3, 19), (4, 100)]
[(1, 117), (2, 42), (3, 71), (4, 26)]
[(1, 33), (2, 121), (3, 74), (4, 28)]
[(1, 114), (2, 63), (3, 66), (4, 13)]
[(1, 14), (2, 163), (3, 56), (4, 23)]
[(1, 41), (2, 84), (3, 109), (4, 22)]
[(1, 36), (2, 199), (3, 14), (4, 7)]
[(1, 12), (2, 27), (3, 82), (4, 135)]
[(1, 25), (2, 128), (3, 86), (4, 17)]
[(1, 34), (2, 5), (3, 194), (4, 23)]
[(1, 27), (2, 134), (3, 77), (4, 18)]
[(1, 13), (2, 10), (3, 89), (4, 144)]
[(1, 8), (2, 8), (3, 61), (4, 179)]
[(1, 6), (2, 30), (3, 123), (4, 97)]
[(1, 189), (2, 7), (3, 32), (4, 28)]
[(1, 63), (2, 64), (3, 68), (4, 61)]
[(1, 32), (2, 25), (3, 30), (4, 169)]
[(1, 66), (2, 128), (3, 31), (4, 31)]
[(1, 132), (2, 17), (3, 97), (4, 10)]
[(1, 95), (2, 5), (3, 7), (4, 149)]
[(1, 162), (2, 32), (3, 60), (4, 2)]
[(1, 17), (2, 15), (3, 52), (4, 172)]
[(1, 47), (2, 111), (3, 68), (4, 30)]
[(1, 192), (2, 42), (3, 16), (4, 6)]
[(1, 121), (2, 69), (3, 11), (4, 55)]
[(1, 45), (2, 65), (3, 112), (4, 34)]
[(1, 16), (2, 40), (3, 129), (4, 71)]
[(1, 50), (2, 100), (3, 36), (4, 70)]
[(1, 109), (2, 91), (3, 45), (4, 11)]
[(1, 17), (2, 14), (3, 99), (4, 126)]
[(1, 7), (2, 15), (3, 132), (4, 102)]
[(1, 5), (2, 23), (3, 94), (4, 134)]
[(1, 78), (2, 82), (3, 84), (4, 12)]
[(1, 226), (2, 8), (3, 6), (4, 16)]
[(1, 107), (2, 26), (3, 102), (4, 21)]
[(1, 154), (2, 24), (3, 66), (4, 12)]
[(1, 52), (2, 50), (3, 48), (4, 106)]
[(1, 3), (2, 16), (3, 111), (4, 126)]
[(1, 9), (2, 39), (3, 189), (4, 19)]
[(1, 184), (2, 27), (3, 43), (4, 2)]
[(1, 56), (2, 55), (3, 89), (4, 56)]
[(1, 111), (2, 9), (3, 59), (4, 77)]
[(1, 7), (2, 118), (3, 119), (4, 12)]
[(1, 7), (2, 10), (3, 174), (4, 65)]
[(1, 191), (2, 43), (3, 3), (4, 19)]
[(1, 70), (2, 154), (3, 21), (4, 11)]
[(1, 24), (2, 15), (3, 33), (4, 184)]
[(1, 14), (2, 2), (3, 218), (4, 22)]
[(1, 33), (2, 74), (3, 69), (4, 80)]
[(1, 7), (2, 34), (3, 29), (4, 186)]
[(1, 173), (2, 6), (3, 57), (4, 20)]
[(1, 10), (2, 24), (3, 216), (4, 6)]
[(1, 78), (2, 72), (3, 3), (4, 103)]
[(1, 34), (2, 12), (3, 36), (4, 174)]
[(1, 15), (2, 86), (3, 52), (4, 103)]
[(1, 29), (2, 139), (3, 20), (4, 68)]
[(1, 22), (2, 70), (3, 88), (4, 76)]
[(1, 59), (2, 140), (3, 27), (4, 30)]
[(1, 63), (2, 24), (3, 165), (4, 4)]
[(1, 91), (2, 67), (3, 95), (4, 3)]
[(1, 5), (2, 115), (3, 110), (4, 26)]
[(1, 17), (2, 86), (3, 120), (4, 33)]
[(1, 36), (2, 77), (3, 109), (4, 34)]
[(1, 131), (2, 3), (3, 26), (4, 96)]
[(1, 19), (2, 44), (3, 40), (4, 153)]
[(1, 43), (2, 28), (3, 59), (4, 126)]
[(1, 18), (2, 37), (3, 92), (4, 109)]
[(1, 19), (2, 90), (3, 75), (4, 72)]
[(1, 26), (2, 9), (3, 49), (4, 172)]
[(1, 139), (2, 53), (3, 55), (4, 9)]
[(1, 19), (2, 7), (3, 41), (4, 189)]
[(1, 61), (2, 41), (3, 151), (4, 3)]
[(1, 52), (2, 42), (3, 62), (4, 100)]
[(1, 27), (2, 63), (3, 108), (4, 58)]
[(1, 141), (2, 54), (3, 20), (4, 41)]
[(1, 62), (2, 132), (3, 47), (4, 15)]
[(1, 5), (2, 19), (3, 85), (4, 147)]
[(1, 91), (2, 32), (3, 97), (4, 36)]
[(1, 37), (2, 29), (3, 26), (4, 164)]
[(1, 36), (2, 27), (3, 118), (4, 75)]
[(1, 58), (2, 18), (3, 57), (4, 123)]
[(1, 7), (2, 117), (3, 111), (4, 21)]
[(1, 117), (2, 97), (3, 8), (4, 34)]
[(1, 44), (2, 68), (3, 75), (4, 69)]
[(1, 9), (2, 23), (3, 14), (4, 210)]
[(1, 7), (2, 33), (3, 33), (4, 183)]
[(1, 48), (2, 35), (3, 159), (4, 14)]
[(1, 138), (2, 8), (3, 100), (4, 10)]
[(1, 10), (2, 20), (3, 164), (4, 62)]
[(1, 38), (2, 204), (3, 12), (4, 2)]
[(1, 86), (2, 25), (3, 22), (4, 123)]
[(1, 47), (2, 22), (3, 110), (4, 77)]
[(1, 82), (2, 56), (3, 115), (4, 3)]
[(1, 26), (2, 165), (3, 17), (4, 48)]
[(1, 46), (2, 82), (3, 57), (4, 71)]
[(1, 12), (2, 149), (3, 72), (4, 23)]
[(1, 73), (2, 143), (3, 33), (4, 7)]
[(1, 66), (2, 15), (3, 55), (4, 120)]
[(1, 71), (2, 108), (3, 67), (4, 10)]
[(1, 88), (2, 74), (3, 51), (4, 43)]
[(1, 80), (2, 6), (3, 116), (4, 54)]
[(1, 87), (2, 76), (3, 45), (4, 48)]
[(1, 54), (2, 112), (3, 7), (4, 83)]
[(1, 108), (2, 54), (3, 2), (4, 92)]
[(1, 51), (2, 134), (3, 28), (4, 43)]
[(1, 14), (2, 31), (3, 174), (4, 37)]
[(1, 135), (2, 97), (3, 18), (4, 6)]
[(1, 8), (2, 180), (3, 7), (4, 61)]
[(1, 64), (2, 15), (3, 37), (4, 140)]
[(1, 14), (2, 104), (3, 42), (4, 96)]
[(1, 207), (2, 24), (3, 2), (4, 23)]
[(1, 25), (2, 89), (3, 94), (4, 48)]
[(1, 97), (2, 68), (3, 81), (4, 10)]
[(1, 113), (2, 45), (3, 22), (4, 76)]
[(1, 57), (2, 67), (3, 87), (4, 45)]
[(1, 14), (2, 59), (3, 84), (4, 99)]
[(1, 45), (2, 38), (3, 101), (4, 72)]
[(1, 125), (2, 7), (3, 110), (4, 14)]
[(1, 13), (2, 153), (3, 3), (4, 87)]
[(1, 57), (2, 19), (3, 10), (4, 170)]
[(1, 91), (2, 99), (3, 29), (4, 37)]
[(1, 93), (2, 96), (3, 29), (4, 38)]
[(1, 81), (2, 5), (3, 57), (4, 113)]
[(1, 123), (2, 3), (3, 106), (4, 24)]
[(1, 49), (2, 90), (3, 81), (4, 36)]
[(1, 19), (2, 10), (3, 8), (4, 219)]
[(1, 4), (2, 64), (3, 138), (4, 50)]
[(1, 59), (2, 55), (3, 70), (4, 72)]
[(1, 22), (2, 151), (3, 11), (4, 72)]
[(1, 60), (2, 66), (3, 67), (4, 63)]
[(1, 81), (2, 130), (3, 4), (4, 41)]
[(1, 40), (2, 17), (3, 197), (4, 2)]
[(1, 94), (2, 107), (3, 27), (4, 28)]
[(1, 10), (2, 11), (3, 59), (4, 176)]
[(1, 133), (2, 41), (3, 64), (4, 18)]
[(1, 28), (2, 46), (3, 56), (4, 126)]
[(1, 11), (2, 118), (3, 116), (4, 11)]
[(1, 128), (2, 6), (3, 89), (4, 33)]
[(1, 80), (2, 65), (3, 98), (4, 13)]
[(1, 131), (2, 8), (3, 110), (4, 7)]
[(1, 127), (2, 105), (3, 2), (4, 22)]
[(1, 86), (2, 69), (3, 57), (4, 44)]
[(1, 79), (2, 35), (3, 30), (4, 112)]
[(1, 37), (2, 81), (3, 117), (4, 21)]
[(1, 181), (2, 2), (3, 14), (4, 59)]
[(1, 49), (2, 36), (3, 85), (4, 86)]
[(1, 9), (2, 146), (3, 2), (4, 99)]
[(1, 45), (2, 107), (3, 35), (4, 69)]
[(1, 65), (2, 26), (3, 9), (4, 156)]
[(1, 113), (2, 34), (3, 69), (4, 40)]
[(1, 178), (2, 10), (3, 60), (4, 8)]
[(1, 135), (2, 3), (3, 50), (4, 68)]
[(1, 40), (2, 10), (3, 115), (4, 91)]
[(1, 48), (2, 41), (3, 20), (4, 147)]
[(1, 49), (2, 2), (3, 173), (4, 32)]
[(1, 7), (2, 121), (3, 65), (4, 63)]
[(1, 86), (2, 23), (3, 102), (4, 45)]
[(1, 39), (2, 38), (3, 22), (4, 157)]
[(1, 59), (2, 2), (3, 44), (4, 151)]
[(1, 35), (2, 47), (3, 98), (4, 76)]
[(1, 177), (2, 22), (3, 43), (4, 14)]
[(1, 8), (2, 21), (3, 112), (4, 115)]
[(1, 95), (2, 3), (3, 7), (4, 151)]
[(1, 66), (2, 126), (3, 29), (4, 35)]
[(1, 73), (2, 20), (3, 16), (4, 147)]
[(1, 44), (2, 45), (3, 2), (4, 165)]
[(1, 36), (2, 75), (3, 11), (4, 134)]
[(1, 46), (2, 28), (3, 102), (4, 80)]
[(1, 70), (2, 94), (3, 69), (4, 23)]
[(1, 106), (2, 20), (3, 126), (4, 4)]
[(1, 61), (2, 101), (3, 72), (4, 22)]
[(1, 40), (2, 61), (3, 53), (4, 102)]
[(1, 67), (2, 3), (3, 29), (4, 157)]
[(1, 158), (2, 4), (3, 74), (4, 20)]
[(1, 206), (2, 16), (3, 5), (4, 29)]
[(1, 111), (2, 21), (3, 117), (4, 7)]
[(1, 66), (2, 65), (3, 65), (4, 60)]
[(1, 93), (2, 20), (3, 140), (4, 3)]
[(1, 100), (2, 10), (3, 37), (4, 109)]
[(1, 89), (2, 24), (3, 63), (4, 80)]
[(1, 133), (2, 32), (3, 18), (4, 73)]
[(1, 14), (2, 63), (3, 29), (4, 150)]
[(1, 153), (2, 23), (3, 11), (4, 69)]
[(1, 15), (2, 131), (3, 78), (4, 32)]
[(1, 46), (2, 32), (3, 86), (4, 92)]
[(1, 34), (2, 206), (3, 10), (4, 6)]
[(1, 36), (2, 77), (3, 82), (4, 61)]
[(1, 10), (2, 142), (3, 23), (4, 81)]
[(1, 118), (2, 21), (3, 84), (4, 33)]
[(1, 7), (2, 67), (3, 69), (4, 113)]
[(1, 76), (2, 69), (3, 98), (4, 13)]
[(1, 191), (2, 3), (3, 34), (4, 28)]
[(1, 99), (2, 35), (3, 120), (4, 2)]
[(1, 48), (2, 138), (3, 13), (4, 57)]
[(1, 88), (2, 50), (3, 67), (4, 51)]
[(1, 16), (2, 48), (3, 150), (4, 42)]
[(1, 112), (2, 35), (3, 104), (4, 5)]
[(1, 31), (2, 30), (3, 156), (4, 39)]
[(1, 14), (2, 35), (3, 146), (4, 61)]
[(1, 32), (2, 3), (3, 80), (4, 141)]
[(1, 78), (2, 5), (3, 156), (4, 17)]
[(1, 243), (2, 3), (3, 2), (4, 8)]
[(1, 122), (2, 20), (3, 92), (4, 22)]
[(1, 50), (2, 90), (3, 111), (4, 5)]
[(1, 32), (2, 23), (3, 192), (4, 9)]
[(1, 66), (2, 26), (3, 111), (4, 53)]
[(1, 6), (2, 169), (3, 28), (4, 53)]
[(1, 14), (2, 176), (3, 52), (4, 14)]
[(1, 22), (2, 134), (3, 89), (4, 11)]
[(1, 5), (2, 204), (3, 44), (4, 3)]
[(1, 58), (2, 31), (3, 21), (4, 146)]
[(1, 122), (2, 12), (3, 93), (4, 29)]
[(1, 16), (2, 41), (3, 51), (4, 148)]
[(1, 64), (2, 35), (3, 66), (4, 91)]
[(1, 102), (2, 18), (3, 106), (4, 30)]
[(1, 13), (2, 4), (3, 181), (4, 58)]
[(1, 35), (2, 17), (3, 44), (4, 160)]
[(1, 113), (2, 47), (3, 73), (4, 23)]
[(1, 102), (2, 63), (3, 5), (4, 86)]
[(1, 14), (2, 87), (3, 98), (4, 57)]
[(1, 68), (2, 25), (3, 129), (4, 34)]
[(1, 7), (2, 78), (3, 83), (4, 88)]
[(1, 125), (2, 101), (3, 18), (4, 12)]
[(1, 74), (2, 65), (3, 98), (4, 19)]
[(1, 2), (2, 64), (3, 125), (4, 65)]
[(1, 119), (2, 5), (3, 87), (4, 45)]
[(1, 92), (2, 24), (3, 130), (4, 10)]
[(1, 36), (2, 11), (3, 144), (4, 65)]
[(1, 72), (2, 56), (3, 79), (4, 49)]
[(1, 130), (2, 2), (3, 9), (4, 115)]
[(1, 99), (2, 46), (3, 8), (4, 103)]
[(1, 62), (2, 18), (3, 66), (4, 110)]
[(1, 56), (2, 106), (3, 26), (4, 68)]
[(1, 4), (2, 38), (3, 106), (4, 108)]
[(1, 51), (2, 117), (3, 9), (4, 79)]
[(1, 7), (2, 108), (3, 2), (4, 139)]
[(1, 41), (2, 165), (3, 19), (4, 31)]
[(1, 20), (2, 63), (3, 34), (4, 139)]
[(1, 74), (2, 48), (3, 30), (4, 104)]
[(1, 31), (2, 17), (3, 50), (4, 158)]
[(1, 13), (2, 13), (3, 81), (4, 149)]
[(1, 39), (2, 31), (3, 99), (4, 87)]
[(1, 61), (2, 53), (3, 55), (4, 87)]
[(1, 45), (2, 8), (3, 122), (4, 81)]
[(1, 71), (2, 88), (3, 70), (4, 27)]
[(1, 25), (2, 186), (3, 37), (4, 8)]
[(1, 65), (2, 9), (3, 148), (4, 34)]
[(1, 74), (2, 25), (3, 140), (4, 17)]
[(1, 50), (2, 20), (3, 102), (4, 84)]
[(1, 105), (2, 88), (3, 20), (4, 43)]
[(1, 40), (2, 171), (3, 31), (4, 14)]
[(1, 23), (2, 49), (3, 119), (4, 65)]
[(1, 112), (2, 108), (3, 28), (4, 8)]
[(1, 15), (2, 39), (3, 90), (4, 112)]
[(1, 56), (2, 111), (3, 64), (4, 25)]
[(1, 14), (2, 20), (3, 144), (4, 78)]
[(1, 83), (2, 77), (3, 29), (4, 67)]
[(1, 17), (2, 155), (3, 58), (4, 26)]
[(1, 128), (2, 11), (3, 11), (4, 106)]
[(1, 112), (2, 32), (3, 24), (4, 88)]
[(1, 103), (2, 44), (3, 72), (4, 37)]
[(1, 64), (2, 5), (3, 142), (4, 45)]
[(1, 65), (2, 101), (3, 35), (4, 55)]
[(1, 57), (2, 90), (3, 28), (4, 81)]
[(1, 40), (2, 21), (3, 14), (4, 181)]
[(1, 165), (2, 2), (3, 23), (4, 66)]
[(1, 25), (2, 31), (3, 10), (4, 190)]
[(1, 74), (2, 134), (3, 37), (4, 11)]
[(1, 45), (2, 75), (3, 79), (4, 57)]
[(1, 22), (2, 107), (3, 16), (4, 111)]
[(1, 22), (2, 84), (3, 34), (4, 116)]
[(1, 55), (2, 20), (3, 105), (4, 76)]
[(1, 14), (2, 187), (3, 31), (4, 24)]
[(1, 81), (2, 82), (3, 21), (4, 72)]
[(1, 4), (2, 97), (3, 21), (4, 134)]
[(1, 27), (2, 146), (3, 21), (4, 62)]
[(1, 27), (2, 42), (3, 71), (4, 116)]
[(1, 82), (2, 59), (3, 44), (4, 71)]
[(1, 40), (2, 51), (3, 86), (4, 79)]
[(1, 173), (2, 30), (3, 9), (4, 44)]
[(1, 10), (2, 119), (3, 25), (4, 102)]
[(1, 16), (2, 93), (3, 2), (4, 145)]
[(1, 130), (2, 34), (3, 29), (4, 63)]
[(1, 48), (2, 63), (3, 125), (4, 20)]
[(1, 93), (2, 23), (3, 16), (4, 124)]
[(1, 45), (2, 154), (3, 45), (4, 12)]
[(1, 130), (2, 64), (3, 8), (4, 54)]
[(1, 134), (2, 3), (3, 8), (4, 111)]
[(1, 55), (2, 10), (3, 60), (4, 131)]
[(1, 28), (2, 66), (3, 52), (4, 110)]
[(1, 50), (2, 66), (3, 37), (4, 103)]
[(1, 69), (2, 56), (3, 40), (4, 91)]
[(1, 47), (2, 40), (3, 46), (4, 123)]
[(1, 34), (2, 131), (3, 87), (4, 4)]
[(1, 13), (2, 24), (3, 80), (4, 139)]
[(1, 116), (2, 12), (3, 113), (4, 15)]
[(1, 57), (2, 49), (3, 24), (4, 126)]
[(1, 78), (2, 59), (3, 42), (4, 77)]
[(1, 47), (2, 75), (3, 122), (4, 12)]
[(1, 208), (2, 12), (3, 25), (4, 11)]
[(1, 113), (2, 43), (3, 35), (4, 65)]
[(1, 31), (2, 158), (3, 41), (4, 26)]
[(1, 39), (2, 140), (3, 74), (4, 3)]
[(1, 134), (2, 64), (3, 27), (4, 31)]
